lot_id,wafer_id,product_type,technology_node,process_date,etch_tool,litho_tool,deposition_tool,implant_tool,etch_rate,pressure,temperature,exposure_time,focus_offset,dose,deposition_rate,thickness_uniformity,implant_energy,tilt_angle,critical_dimension,oxide_thickness,resistivity,defect_count,defect_density,vth,leakage_current,resistance,yield
LOT_0010,W010,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.472628673,150.2316196,65.20967059,1.524462727,0.027431768,9.95E+14,1.966783851,1.176014534,51.44194501,7.02793197,21.53552543,57.86506894,1.648748068,510,0.701723151,0.541161096,0.000271743,94.70127909,0.664944616
LOT_0010,W011,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.66092154,154.699517,63.26822852,1.484647084,0.030003795,9.86E+14,1.9204785,1.46049486,51.94824433,6.970400713,19.80295469,58.28703661,2.497862916,596,0.845249327,0.591463184,0.000590103,99.6684879,0.796205709
LOT_0010,W012,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.448581162,151.3272469,62.66657325,1.488530883,0.022756921,1.02E+15,1.964556388,1.704681428,50.70344013,6.842351672,20.58846595,55.61520904,2.259315992,677,0.963719174,0.573977759,0.000246483,101.4928516,0.79377062
LOT_0010,W013,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.547380241,154.2931327,60.65556169,1.438257714,0.028787774,1.01E+15,1.980294405,1.328395061,50.7316011,7.365954953,23.54883522,58.90975036,2.147777761,567,0.778591417,0.573913897,0.00015378,94.71322246,0.667391964
LOT_0010,W014,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.444511659,149.0854508,65.73456995,1.512154586,0.028756531,1.01E+15,1.940912778,1.540360865,50.51015747,7.0631571,21.29630372,52.517835,2.066438421,646,0.884558698,0.630287083,0.000249709,101.4579754,0.577995107
LOT_0010,W015,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.52127052,153.9503981,66.99531154,1.528315327,0.021224431,1.02E+15,2.036924564,1.605282566,48.82238899,7.489035934,22.05643949,54.31624755,2.559602757,672,0.913253499,0.63776575,0.000102056,110.8158999,0.572696236
LOT_0010,W016,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.576848067,149.0576196,69.08534,1.500967204,0.018055183,1.01E+15,1.855387891,1.674681483,50.29094736,6.604559104,22.05101214,51.58744551,2.710448435,694,0.946368333,0.615227906,0.000370789,108.4199026,0.416692142
LOT_0010,W017,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.537192459,161.4943587,69.95547939,1.491743854,0.019867424,1.00E+15,1.922977441,1.658355304,49.33913924,6.594012924,23.77638012,53.52505577,2.698330761,642,0.939111364,0.568436574,0.000338431,106.3618404,0.520809546
LOT_0010,W018,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.465355505,150.2361837,67.9588262,1.539835096,0.024075915,1.01E+15,2.024558771,1.583876248,47.6796844,6.987883583,23.80367687,52.2618237,1.546988856,668,0.903976081,0.543900795,0.000169731,102.8768891,0.589411163
LOT_0010,W019,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.535551151,151.1655453,68.80931296,1.463336566,0.022452496,9.99E+14,1.907940582,1.20161922,49.61431534,6.931834579,25.2243299,59.58371144,2.274730159,486,0.712035858,0.52125005,0.000416073,98.75139945,0.394286789
LOT_0010,W020,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.674184429,149.4028262,67.41297671,1.404296996,0.027297256,9.91E+14,1.990734562,1.530449516,51.32041401,7.313803149,21.58073881,54.6042363,2.444843832,620,0.878873386,0.600562316,0.000297043,99.6730822,0.492641145
LOT_0010,W021,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.623839564,156.5329786,68.46427148,1.481082406,0.02472659,9.92E+14,2.108980263,1.417902284,49.53534055,6.275424738,22.37168077,59.00324583,2.440454662,626,0.821314437,0.56175342,0.000217013,108.4238462,0.690149719
LOT_0010,W022,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.515052632,153.8968048,60.65036589,1.627450485,0.02665513,1.01E+15,2.078156772,2.048730811,50.87074664,7.065345012,21.78771137,53.81051139,2.252166402,782,1.137692971,0.627852838,0.000190293,97.88150234,0.341052536
LOT_0010,W023,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.557093551,148.8287986,66.20182193,1.502230386,0.030285399,1.01E+15,2.073753901,1.489378482,49.50660925,6.158327653,21.52719561,54.40461766,2.675239445,593,0.85983194,0.631948467,0.000316628,97.46010001,0.653947452
LOT_0010,W024,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.491809059,153.8768281,67.16490843,1.476291091,0.02014114,9.88E+14,1.982749588,1.70719355,49.17792399,6.715275113,21.81396792,52.33944998,2.497046557,673,0.963667345,0.648051976,0.000421888,96.68080674,0.504867389
LOT_0010,W025,Memory,10nm,2023-01-10,ETCH_03,LITHO_01,DEP_03,IMP_03,3.478578855,153.4047642,65.01010474,1.454925245,0.027016866,1.01E+15,1.93254877,1.400773906,50.30343719,6.069480035,22.16898653,57.1414711,2.373556676,603,0.813895386,0.546527285,0.000360886,101.635849,0.978837923
LOT_0015,W001,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.581787139,160.4677357,66.50281478,1.485365727,0.019909198,1.00E+15,1.847416723,2.009279184,51.93335975,6.994242456,23.54598971,57.73699626,2.258202481,763,1.114594191,0.667372563,0.000588757,92.20089475,0.451044373
LOT_0015,W002,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.543584088,147.8366442,65.09000122,1.456931847,0.027226957,1.02E+15,1.841743959,1.630500511,50.21024622,7.772618856,19.59889427,50.22988015,2.507491379,657,0.928863734,0.555216054,0.000326551,93.49501166,0.558749219
LOT_0015,W003,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.523395817,149.3060485,64.75957596,1.443717252,0.022793543,9.95E+14,2.024680757,1.651000587,50.42243497,6.816398033,22.43134586,52.08987342,2.39260287,643,0.936897065,0.512511253,0.00057765,94.03827164,0.529446052
LOT_0015,W004,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.673070084,149.8467537,67.81269682,1.539840242,0.032525115,1.01E+15,1.59524494,1.558115485,50.23065793,7.151802136,21.2555837,59.28541089,2.18987926,633,0.8953203,0.588355625,0.000602239,98.33686843,0.603019618
LOT_0015,W005,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.599798444,151.9516779,67.95792795,1.52403043,0.030232816,1.01E+15,1.887036502,1.379778147,49.57101928,7.649993686,23.44045775,50.51452033,2.824943564,574,0.805005482,0.596515899,0.000322721,94.34445407,0.714250926
LOT_0015,W006,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.673693411,147.8709987,63.69678669,1.579895293,0.019763114,1.01E+15,1.931796951,1.640792256,49.40855618,7.077172116,22.14511587,53.51644847,2.371067222,692,0.930277685,0.643924483,0.000327371,98.58625803,0.628567787
LOT_0015,W007,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.533723222,151.6125285,66.08313976,1.541320166,0.017669839,1.00E+15,2.121200547,1.872812031,51.34917905,7.160498782,23.50335425,58.90063882,1.914519126,750,1.045240935,0.625713168,0.000262469,89.82470574,0.555641012
LOT_0015,W008,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.535598664,149.501823,66.07754125,1.54976452,0.020108899,9.97E+14,2.023915891,1.425738334,51.12282549,6.750524438,21.58097009,54.99123568,2.37548662,587,0.822923617,0.55611748,0.000217267,101.3870325,0.98248934
LOT_0015,W009,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.636596617,155.8846585,69.41583012,1.567672682,0.029732858,1.01E+15,1.959137898,1.646437017,50.87281708,6.845466882,22.60723511,54.91225883,2.243820127,664,0.938084938,0.722316258,0.00013149,94.61043683,0.608734948
LOT_0015,W010,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.582611107,150.3395763,66.83613633,1.58108238,0.031170705,1.01E+15,1.955300849,1.517679684,49.49278445,7.801105694,20.95407448,55.60739088,2.427076583,604,0.874425195,0.640176847,0.000431042,98.05704312,0.764924752
LOT_0015,W011,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.641311078,149.9305253,67.12159449,1.423883284,0.026989876,9.88E+14,1.931216968,1.6214251,48.72845148,7.483897235,22.59848824,57.6251226,2.597397471,635,0.924207488,0.604887296,0.000284358,112.052072,0.605283599
LOT_0015,W012,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.634956531,154.4285792,69.41742777,1.422335837,0.026329744,1.01E+15,1.85117809,1.254263713,50.61178705,7.671011375,23.76473566,53.07072578,2.887211655,526,0.740296729,0.681494405,0.000125089,110.3119109,0.847668189
LOT_0015,W013,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.60743411,158.2173456,64.64124935,1.467405571,0.0214552,1.01E+15,1.943807841,1.262774259,50.05305931,6.76156177,24.51567381,51.34874775,2.857378204,511,0.74211473,0.754907926,0.000194002,97.36073581,0.275501517
LOT_0015,W014,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.467433024,145.7099004,67.95827665,1.497803743,0.028437268,9.81E+14,1.736837602,1.859308559,47.98699937,6.54139866,20.64421669,58.49005341,2.448653084,755,1.043872913,0.673198723,0.000464182,104.7118846,0.419436075
LOT_0015,W015,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.545136822,147.7927524,65.2443203,1.497769673,0.029710901,1.01E+15,1.932308066,1.764980719,50.19344857,6.962827335,21.72317284,56.48082387,2.529794144,737,0.99734581,0.584339895,0.000245823,98.39838327,0.678819968
LOT_0015,W016,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.688245533,143.7404091,65.72213636,1.474926529,0.023026852,1.01E+15,2.083164247,1.181211683,50.30262763,7.350769229,23.18090948,57.32778977,2.318806034,494,0.702119267,0.546946834,0.000125334,105.1599993,0.622630431
LOT_0015,W017,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.601778938,151.7136479,67.29613385,1.433025532,0.019288068,1.00E+15,2.119788729,1.617237492,51.08522226,6.758170681,21.62991336,54.57895072,2.681093722,654,0.91826278,0.667479296,0.000175852,99.52726003,0.429632196
LOT_0015,W018,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.522055797,149.163181,67.47334031,1.510079006,0.023494297,1.02E+15,2.103969741,1.243751276,49.55659033,6.712704985,25.13161898,53.93418296,2.429800729,579,0.733622787,0.667857036,0.00043278,102.5591034,0.513261362
LOT_0015,W019,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.645062432,147.7807306,62.7126548,1.507841151,0.024406152,9.96E+14,1.802963795,1.870938753,52.36741436,6.35452889,21.38953845,55.03501242,2.669136363,759,1.047672453,0.562936014,0.000154664,107.242422,0.674429903
LOT_0015,W020,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.398030318,146.3957642,66.18253005,1.435760192,0.02292381,1.01E+15,2.037871905,1.801732553,49.80582026,7.323334373,22.60587337,54.71147665,2.595511882,686,1.012328181,0.641704131,0.00020887,96.14654159,0.668885112
LOT_0015,W021,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.511694153,148.7840833,67.59790614,1.468548107,0.022411725,9.93E+14,1.738265111,1.345774719,50.33627789,7.528362456,23.45021066,56.79792167,3.045931536,604,0.784093222,0.58369138,0.000742395,116.2764445,0.944074112
LOT_0015,W022,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.580950435,156.168187,66.53849081,1.483755259,0.022667192,1.00E+15,1.729442383,1.814586574,52.42619281,6.859536688,21.75814712,56.76885588,2.422513401,739,1.018626883,0.662877923,0.000809213,98.45871361,0.484350433
LOT_0015,W023,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.737353357,151.8042799,68.69942084,1.447175146,0.028376108,9.94E+14,2.016343728,1.636887382,47.04575106,6.687041991,20.53261759,55.30560751,2.374310966,639,0.932631745,0.562813701,0.000513641,95.59078815,0.842456104
LOT_0015,W024,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.538804903,151.3296738,64.05307851,1.59896432,0.023365993,9.93E+14,1.979316983,1.631623989,49.90633768,6.774768425,20.4882965,52.20783507,3.125912625,646,0.927494991,0.611578082,0.000155198,99.97415273,0.583848004
LOT_0015,W025,ASIC,10nm,2023-01-15,ETCH_03,LITHO_02,DEP_01,IMP_03,3.630826336,151.4116635,65.28906589,1.512247855,0.025373167,9.95E+14,2.047825285,1.721627183,48.62436591,8.471524168,23.08673659,60.92321825,2.918630225,723,0.973500175,0.626388381,0.000133434,107.2381476,0.645275424
LOT_0017,W001,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.597923884,151.1913808,66.67421227,1.477606118,0.028290715,1.00E+15,2.07929641,1.953042101,49.10845651,6.674671689,21.51002866,60.00606867,2.407728575,807,1.090666408,0.574135459,0.000262249,95.55020823,0.641577676
LOT_0017,W002,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.549122341,155.9475152,61.12231934,1.448531866,0.032875687,1.01E+15,1.868841479,1.914733011,49.20713639,7.587094083,22.71779547,51.38775669,2.318804242,762,1.073804349,0.770239378,0.00091379,98.97726847,0.374656699
LOT_0017,W003,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.573435093,154.9952207,64.15984562,1.48806237,0.031427911,9.83E+14,1.934159579,1.755051721,51.17066163,7.292262026,21.59779129,55.41659474,2.817985051,688,0.993239816,0.518530397,0.000251492,110.0403096,0.500962326
LOT_0017,W004,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.610353025,152.3401118,67.95021564,1.471780595,0.018682984,1.01E+15,1.868423266,1.555130277,52.40612236,7.343354602,22.66901877,55.74943059,2.591500164,614,0.88690663,0.623545153,0.000222463,100.0882129,0.486024145
LOT_0017,W005,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.564871056,155.3384505,69.42121183,1.558555099,0.018717173,1.00E+15,1.88818415,1.780146603,49.09378467,7.156861591,19.77309281,56.52066792,2.903780502,684,0.999431888,0.58894172,0.000661466,103.8496715,0.687562663
LOT_0017,W006,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.687966762,139.5033883,64.44266153,1.507451985,0.032660819,9.95E+14,1.834632259,1.677721278,49.50768121,6.789262581,23.97218274,57.79033572,2.507040797,713,0.955191048,0.717964946,0.000395601,107.2350465,0.480722247
LOT_0017,W007,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.598370288,146.0510993,69.50407873,1.604970376,0.024793759,1.02E+15,1.929131473,1.583908819,49.36954155,6.609928059,23.10290396,53.60209041,2.361907971,629,0.904351289,0.6012244,0.000488146,105.9071114,0.472561021
LOT_0017,W008,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.671575184,153.9173656,66.88960491,1.563192692,0.019950229,9.95E+14,1.835348816,1.257418391,50.13281753,6.633549596,20.62986231,54.95563327,2.260438146,540,0.73868431,0.59124543,0.000250252,96.10930989,0.934160911
LOT_0017,W009,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.716738452,152.8785675,70.07792106,1.545401133,0.021462802,1.02E+15,1.952699451,1.492975099,51.65291305,6.983487368,21.24452461,54.56906261,2.714419518,614,0.857218951,0.603253302,0.000533231,100.3645441,0.757309466
LOT_0017,W010,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.702473547,148.9930436,64.90559398,1.427929891,0.022793206,9.95E+14,1.89918679,1.69959322,51.23487902,8.170148249,23.1328645,54.50768569,2.434119372,667,0.961193213,0.577041468,0.000581598,85.01198256,0.519264487
LOT_0017,W011,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.489990299,153.4145593,65.97016744,1.575097648,0.032056784,9.86E+14,1.887338622,2.057076079,48.44696472,6.95810845,25.38105716,54.49415273,2.445026427,819,1.144566432,0.715926028,0.000664597,96.05123727,0.299514044
LOT_0017,W012,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.563463459,150.3431424,65.00899096,1.454581095,0.022617599,9.92E+14,1.857320775,1.705011577,50.06116257,6.827592435,23.29727383,55.37451577,2.664648358,667,0.963814588,0.692979024,0.000357251,98.74318431,0.640642025
LOT_0017,W013,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.622746671,151.187505,68.69502382,1.533734749,0.021908175,1.01E+15,1.712764482,1.690806368,49.91730225,7.179527547,24.00134379,53.25658943,2.841445099,704,0.956357272,0.562711245,0.000345777,92.619306,0.349482453
LOT_0017,W014,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.598629001,156.3021047,66.50527973,1.50157135,0.024127061,1.01E+15,1.920404196,1.709767416,49.42974681,7.612194643,21.94466657,53.53926243,2.0152071,679,0.966947239,0.572711568,0.000375362,94.16970246,0.492549606
LOT_0017,W015,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.616934093,157.0938299,69.01354904,1.520739223,0.020183018,9.98E+14,1.74431313,1.406203485,49.1111403,6.492917891,22.50846384,54.41931624,2.503163714,561,0.813193251,0.627339192,0.000229272,98.07386385,0.419796149
LOT_0017,W016,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.690820506,151.987385,67.14906282,1.523407599,0.026286189,9.82E+14,1.901916662,1.680057945,49.78604457,8.315307505,23.09225912,52.55170199,2.569018121,653,0.953172067,0.558932762,0.000297752,91.55925608,0.878231395
LOT_0017,W017,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.670214433,161.3232091,67.32751117,1.472060021,0.027336261,9.96E+14,1.869557732,1.35602144,50.92625749,7.091049123,20.44605711,56.08986907,2.271417629,596,0.791678851,0.623166422,0.000218733,89.41845566,0.658203828
LOT_0017,W018,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.859424846,149.6734224,67.44050956,1.487192078,0.031376867,1.01E+15,1.895115228,1.835242615,50.30836431,6.781716974,23.89492675,50.84039907,2.012858407,772,1.033309741,0.706232237,0.000376857,93.01357906,0.526243896
LOT_0017,W019,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.624311788,146.3686892,67.91481711,1.531610816,0.028411694,1.00E+15,1.980405164,1.577994118,49.92916315,7.053849725,23.49732648,56.60917188,3.123203032,582,0.903202906,0.735617004,0.000287649,87.85333852,0.444998504
LOT_0017,W020,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.718946597,149.1857228,65.81034279,1.476343925,0.021443467,9.93E+14,2.062256033,1.740528902,49.52564811,7.370904371,22.45022643,54.63793512,2.662357902,648,0.980986184,0.66715441,0.000166822,102.695705,0.527598195
LOT_0017,W021,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.487820586,157.8347832,67.88924915,1.522471676,0.029605129,1.01E+15,1.876736248,2.097146123,49.75342895,7.00319077,19.2276122,49.88842749,2.326304734,838,1.163375626,0.654317543,0.000283933,103.7866235,0.477921056
LOT_0017,W022,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.542808536,144.8216052,66.2617289,1.492487399,0.024796935,9.89E+14,2.259812732,1.751013231,50.02424024,6.054946764,23.75539125,53.63303961,3.281247506,730,0.987905083,0.679755002,0.000400739,103.6561601,0.520297888
LOT_0017,W023,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.604864785,152.5683107,62.36835515,1.490228258,0.029182421,1.01E+15,1.844927967,1.818542204,48.52334278,6.733928055,21.41714767,52.19030399,2.613413878,725,1.023862312,0.573343445,0.000620823,98.14589305,0.643140535
LOT_0017,W024,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.729958799,162.2100007,67.02278171,1.469600335,0.023180442,1.02E+15,1.981989847,2.060021538,49.21724299,6.94179755,24.50012969,55.76805261,2.591839357,821,1.14160099,0.751357683,0.000168687,93.76637704,0.350183675
LOT_0017,W025,Memory,10nm,2023-01-17,ETCH_02,LITHO_04,DEP_01,IMP_01,3.562274473,153.6942802,68.46299773,1.539904552,0.017879162,1.03E+15,1.855883507,1.606987001,49.09734564,7.121035335,20.72353738,57.15980887,2.730740734,684,0.912433081,0.557214084,0.000220064,93.3362285,0.754639092
LOT_0018,W001,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.534083913,161.0916141,68.11291049,1.451542463,0.026121273,1.01E+15,2.020772573,1.77758625,50.46136352,6.942583787,24.64251264,58.05901721,2.356898285,696,1.001853762,0.687153588,0.000284317,106.1710315,0.434715808
LOT_0018,W002,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.846685893,146.8488687,63.12010746,1.516618842,0.024117887,9.94E+14,1.998388302,1.876820939,48.49277418,7.214380629,23.15569539,60.48362388,2.786711191,698,1.050469413,0.608389403,0.000275916,108.885092,0.487626556
LOT_0018,W003,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.660559796,156.4460007,64.78473664,1.518688744,0.028793594,9.88E+14,2.048933931,1.502110536,50.41248446,6.199687078,23.17161847,55.05140618,2.360974729,596,0.865452065,0.565003591,0.000421093,100.8904372,0.753500953
LOT_0018,W004,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.649874335,146.2089344,70.36025993,1.518517013,0.023053731,9.97E+14,1.979591422,1.596565599,51.57414679,6.581309605,23.34369433,57.31320473,2.55059541,641,0.909809665,0.636111165,0.000501511,104.7891481,0.547271251
LOT_0018,W005,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.626458045,141.9717725,70.42198381,1.442179418,0.038706705,9.94E+14,1.807508398,1.783407337,48.98278814,6.6915837,22.67189601,55.81159198,2.139522753,697,1.011057021,0.649822232,0.000276057,105.1031578,0.460851996
LOT_0018,W006,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.578691791,153.106058,65.82630957,1.537050848,0.024559249,1.01E+15,1.955763456,1.658991018,49.97587089,6.602172433,24.09912689,54.40865654,2.106535259,625,0.941775134,0.668435509,0.000901323,91.8368204,0.350168635
LOT_0018,W007,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.666589787,154.8483389,66.83927744,1.538931368,0.020388725,9.84E+14,1.782650288,1.687522519,50.67575188,6.330123873,20.05602997,54.5559376,2.080754616,705,0.953955622,0.664880373,0.000138227,102.0514054,0.444665801
LOT_0018,W008,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.633946314,161.1877566,65.78323456,1.470274815,0.028390703,9.87E+14,1.955252588,1.309692516,52.21432994,6.839123648,21.95127845,59.78172034,2.102546266,547,0.769041609,0.617271712,0.000129189,101.272029,0.563173615
LOT_0018,W009,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.58212107,152.999403,67.19295734,1.581555755,0.022334985,9.97E+14,1.876654656,1.859259509,51.78675545,5.9029548,20.96779441,61.08159081,2.322365742,710,1.040797247,0.702308726,0.000537376,104.5611578,0.416891973
LOT_0018,W010,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.640244809,156.4231148,67.57565908,1.523981266,0.023838494,1.01E+15,1.847262699,1.877686725,49.36572528,6.88319652,22.30299852,53.76258862,2.195201371,735,1.050762609,0.611910803,0.000412805,101.3852046,0.364727631
LOT_0018,W011,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.604339403,152.2167273,66.08819412,1.563954193,0.023047479,1.01E+15,2.05392714,1.525110602,50.31981163,7.420803602,23.41070051,55.46658164,2.21367307,612,0.87407904,0.653559325,0.00031697,93.69947127,0.591397133
LOT_0018,W012,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.646502173,159.3942172,66.22984552,1.484416206,0.019354962,1.00E+15,1.992698139,1.621512036,50.94293862,6.823773134,25.2224453,54.76524108,2.848900291,683,0.920433499,0.690668586,0.000317546,91.59920883,0.372209214
LOT_0018,W013,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.641460197,150.1639731,68.88556876,1.588322862,0.028403406,9.92E+14,1.910913483,1.729614232,50.12936767,6.845503116,20.698831,55.03403904,2.548551842,682,0.979008819,0.686608352,0.000603725,109.5279847,0.46433704
LOT_0018,W014,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.618726394,156.2843736,70.82809706,1.392928456,0.022501996,1.00E+15,2.085482617,1.292719396,51.93586103,6.951999669,21.70291036,53.90934242,2.814435028,543,0.757610696,0.57358109,0.000141128,115.5288974,0.961157314
LOT_0018,W015,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.673524059,159.1141572,70.32607147,1.462971811,0.01352823,1.02E+15,1.911361733,1.393366301,50.57629965,6.945546752,23.42667446,52.53124302,1.99397267,546,0.803447265,0.660308495,0.0005314,84.88290336,0.779844156
LOT_0018,W016,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.612837587,158.3046609,68.39380905,1.46577798,0.019361007,9.88E+14,2.091541382,1.849297432,48.88767253,7.637341925,20.29654614,56.27323831,2.315178635,707,1.034329219,0.68725063,0.000244437,104.5052132,0.460149785
LOT_0018,W017,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.654788692,144.5659439,72.88331739,1.539697327,0.024518464,9.96E+14,1.915297693,1.988007325,50.8985495,6.380592491,23.79415695,57.09637232,2.711911209,802,1.106262894,0.644380637,0.00100946,106.3679226,0.536509409
LOT_0018,W018,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.614011366,157.7981539,65.13596101,1.46566338,0.027924832,1.01E+15,2.052093651,1.933925717,49.93255344,6.828847578,23.35313697,55.51872199,2.633703372,743,1.080925275,0.585417804,0.000415147,93.15999932,0.440572532
LOT_0018,W019,CPU,10nm,2023-01-18,ETCH_02,LITHO_04,DEP_03,IMP_01,3.706496888,154.242489,68.04175251,1.518148465,0.029885411,1.01E+15,1.71747041,1.665426766,50.08673076,6.819258897,22.33528859,56.39060547,2.451987339,730,0.947656089,0.651912025,7.01E-05,94.49573971,0.585757195
